place_ID,place_name,county
Q8686,Shanghai,Q148
Q8686,Shanghai,Q13426199
Q8686,Shanghai,Q696242
Q8686,Shanghai,Q708865
Q8686,Shanghai,Q4375948
Q8686,Shanghai,Q865
