politician,place_of_education,start_time,end_time,degree,major
Q6767411,Q6811823,"NA","NA","NA","NA"
Q6767411,Q6811796,"NA","NA","NA","NA"
Q6767411,Q7435507,"NA","NA","NA","NA"
