politician,place_of_education,start_time,end_time,degree,major
Q63509173,Q7595311,"NA","NA",NA,"NA"
Q63509173,Q15574,"NA","NA",Q4838786,"NA"
Q63509173,Q15576,"NA","NA",NA,"NA"
Q63509173,Q5031258,"NA","NA",NA,"NA"
