politician,place_of_education,start_time,end_time,degree,major
Q6794741,Q7659951,"NA","NA",NA,"NA"
Q6794741,Q7659840,"NA","NA",NA,"NA"
Q6794741,Q487556,"NA","NA",Q1765120,"NA"
