politician,place_of_education,start_time,end_time,degree,major
Q927550,Q7660015,NA,NA,NA,"NA"
Q927550,Q7917250,NA,NA,NA,"NA"
Q927550,Q899030,+1978-00-00T00:00:00Z,+1980-00-00T00:00:00Z,Q2878265,"NA"
Q927550,Q487556,NA,NA,NA,"NA"
