politician,place_of_education,start_time,end_time,degree,major
Q43135,Q127990,"NA",NA,Q163727,Q476294
Q43135,Q6765668,"NA",NA,NA,NA
Q43135,Q6961407,"NA",+1974-00-00T00:00:00Z,NA,NA
