politician,place_of_education,start_time,end_time,degree,major
Q16092026,Q4860946,"NA","NA",NA,"NA"
Q16092026,Q487556,"NA","NA",NA,"NA"
Q16092026,Q34433,"NA","NA",NA,"NA"
Q16092026,Q962011,"NA","NA",Q752297,"NA"
