politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5541584,+1880-08-14T00:00:00Z,Q7568224,+1966-11-25T00:00:00Z,Q18912794,+1931-12-19T00:00:00Z,+1961-11-02T00:00:00Z,Q917665,Q6748485,Q1239776,"NA",0
Q5541584,+1880-08-14T00:00:00Z,Q7568224,+1966-11-25T00:00:00Z,Q22667435,+1919-08-18T00:00:00Z,+1922-03-23T00:00:00Z,NA,NA,NA,"NA",0
