politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5717859,+1877-02-26T00:00:00Z,Q5112,+1959-09-30T00:00:00Z,Q6814428,+1925-12-18T00:00:00Z,+1928-03-22T00:00:00Z,Q56649110,Q4711126,Q6140506,NA,0
Q5717859,+1877-02-26T00:00:00Z,Q5112,+1959-09-30T00:00:00Z,Q27230596,+1920-04-08T00:00:00Z,+1924-04-16T00:00:00Z,NA,Q6236576,Q4786474,28,0
