politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q8014319,+1878-03-28T00:00:00Z,Q2087380,+1964-03-02T00:00:00Z,Q6814428,+1941-07-01T00:00:00Z,+1951-03-19T00:00:00Z,Q56649105,"NA","NA","NA",0
