politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q4798261,+1908-02-06T00:00:00Z,Q7998371,+1985-08-25T00:00:00Z,Q18912794,+1958-11-22T00:00:00Z,+1961-12-09T00:00:00Z,Q1074129,Q8001769,Q8001769,"NA",0
