politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q7823721,+1952-06-13T00:00:00Z,Q54636,"NA",Q18912794,+2007-11-24T00:00:00Z,NA,Q2973735,"NA",Q7843987,"NA",0
Q7823721,+1952-06-13T00:00:00Z,Q54636,"NA",Q55062908,+1997-00-00T00:00:00Z,+2007-00-00T00:00:00Z,NA,"NA",NA,"NA",0
Q7823721,+1952-06-13T00:00:00Z,Q54636,"NA",Q56477722,NA,NA,NA,"NA",NA,"NA",0
