politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q7816862,+1930-05-07T00:00:00Z,Q3049454,"NA",Q18912794,+1972-12-02T00:00:00Z,+1984-12-01T00:00:00Z,Q5284516,NA,Q7308886,"NA",0
Q7816862,+1930-05-07T00:00:00Z,Q3049454,"NA",Q18912794,+1984-12-01T00:00:00Z,+1988-02-29T00:00:00Z,Q2973635,Q4911113,NA,"NA",0
