politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q434649,+1953-12-29T00:00:00Z,Q34932,"NA",Q6865821,+2007-12-03T00:00:00Z,+2013-09-18T00:00:00Z,NA,Q6395733,Q6740586,"NA",0
Q434649,+1953-12-29T00:00:00Z,Q34932,"NA",Q18912794,+1996-03-02T00:00:00Z,+2019-04-11T00:00:00Z,Q2973662,Q64225759,Q7177078,"NA",0
