politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6939517,+1973-01-20T00:00:00Z,Q34932,"NA",Q18526194,+2009-03-21T00:00:00Z,+2012-03-24T00:00:00Z,Q5355389,Q7803885,Q7356405,"NA",0
Q6939517,+1973-01-20T00:00:00Z,Q34932,"NA",Q6814428,+2016-07-02T00:00:00Z,NA,Q56649111,NA,NA,"NA",0
