politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5082222,+1907-04-24T00:00:00Z,Q368304,+1977-10-21T00:00:00Z,Q18526194,+1947-05-03T00:00:00Z,+1949-10-28T00:00:00Z,Q5355301,NA,Q23617642,"NA",0
Q5082222,+1907-04-24T00:00:00Z,Q368304,+1977-10-21T00:00:00Z,Q18912794,+1949-12-10T00:00:00Z,+1951-04-28T00:00:00Z,Q2973739,Q15967314,Q5074982,"NA",0
