politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5107814,+1948-05-13T00:00:00Z,Q84,"NA",Q6814428,+1978-07-26T00:00:00Z,+1981-06-30T00:00:00Z,Q56649105,"NA",Q4932144,"NA",0
Q5107814,+1948-05-13T00:00:00Z,Q84,"NA",Q6814428,+1984-12-01T00:00:00Z,+1990-06-30T00:00:00Z,Q56649105,"NA",NA,"NA",0
