politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6501569,+1899-10-06T00:00:00Z,Q1000123,+1976-07-07T00:00:00Z,Q18912794,+1949-12-10T00:00:00Z,+1969-09-29T00:00:00Z,Q5284544,NA,NA,"NA",0
