politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6131149,+1877-08-12T00:00:00Z,Q459600,+1951-11-26T00:00:00Z,Q18912794,+1906-12-12T00:00:00Z,+1922-12-16T00:00:00Z,Q368340,Q5345057,NA,"NA",0
