politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5272825,+1889-01-01T00:00:00Z,Q580973,+1969-05-09T00:00:00Z,Q6814428,+1935-07-01T00:00:00Z,+1941-06-30T00:00:00Z,Q56649105,NA,NA,"NA",0
Q5272825,+1889-01-01T00:00:00Z,Q580973,+1969-05-09T00:00:00Z,Q18912794,+1931-12-19T00:00:00Z,+1934-08-07T00:00:00Z,Q5284542,Q5218206,Q8014678,"NA",0
