politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q16213376,+1970-03-05T00:00:00Z,Q5112,"NA",Q6814428,+2008-07-01T00:00:00Z,+2013-08-12T00:00:00Z,Q56649112,Q16215128,NA,"NA",0
Q16213376,+1970-03-05T00:00:00Z,Q5112,"NA",Q18912794,+2013-09-07T00:00:00Z,+2018-02-01T00:00:00Z,Q2973440,NA,Q466245,"NA",0
