politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q4706771,+1960-02-23T00:00:00Z,Q3141,"NA",Q18912794,+1993-03-13T00:00:00Z,+1996-03-02T00:00:00Z,Q5284510,NA,Q7381382,"NA",0
Q4706771,+1960-02-23T00:00:00Z,Q3141,"NA",Q18912794,+1996-03-02T00:00:00Z,+2016-05-09T00:00:00Z,Q2973477,Q27435059,Q6306972,"NA",0
