politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6113703,+1914-10-13T00:00:00Z,Q1014561,+1988-11-25T00:00:00Z,Q6814428,+1968-07-01T00:00:00Z,+1974-05-18T00:00:00Z,Q56649112,"NA","NA","NA",0
Q6113703,+1914-10-13T00:00:00Z,Q1014561,+1988-11-25T00:00:00Z,Q19185341,NA,NA,NA,"NA","NA","NA",0
