politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6307377,+1957-03-05T00:00:00Z,Q249022,"NA",Q6814428,+1987-07-11T00:00:00Z,+1990-06-30T00:00:00Z,Q56649112,"NA","NA","NA",0
Q6307377,+1957-03-05T00:00:00Z,Q249022,"NA",Q6814428,+1993-07-01T00:00:00Z,+2011-06-30T00:00:00Z,Q56649112,"NA","NA","NA",0
