politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5585795,+1931-06-07T00:00:00Z,Q3141,+2018-12-09T00:00:00Z,Q18912794,+1967-07-22T00:00:00Z,+1993-02-08T00:00:00Z,Q2973504,Q5527997,Q931558,NA,0
Q5585795,+1931-06-07T00:00:00Z,Q3141,+2018-12-09T00:00:00Z,Q7574256,+1975-02-27T00:00:00Z,+1976-02-16T00:00:00Z,NA,Q863220,Q16014351,16,0
