politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q7298103,+1924-10-03T00:00:00Z,Q3130,+1989-06-13T00:00:00Z,Q18912794,+1969-10-25T00:00:00Z,+1975-12-13T00:00:00Z,Q2973578,Q4977562,Q7793077,"NA",0
Q7298103,+1924-10-03T00:00:00Z,Q3130,+1989-06-13T00:00:00Z,Q19007285,+1976-12-11T00:00:00Z,+1979-07-28T00:00:00Z,Q5284526,NA,NA,"NA",0
