politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q4786220,+1879-10-11T00:00:00Z,Q2879005,+1965-04-04T00:00:00Z,Q18912794,+1931-12-19T00:00:00Z,+1934-09-15T00:00:00Z,Q2973578,Q5077895,Q5077895,"NA",0
Q4786220,+1879-10-11T00:00:00Z,Q2879005,+1965-04-04T00:00:00Z,Q19299542,+1936-10-03T00:00:00Z,+1953-05-02T00:00:00Z,Q17021056,Q16007789,Q16025254,"NA",0
