politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6243972,+1848-10-15T00:00:00Z,Q84,+1939-10-22T00:00:00Z,Q18912794,+1901-03-30T00:00:00Z,+1903-12-16T00:00:00Z,Q5284566,NA,NA,"NA",0
Q6243972,+1848-10-15T00:00:00Z,Q84,+1939-10-22T00:00:00Z,Q18912794,+1903-12-16T00:00:00Z,+1906-11-08T00:00:00Z,Q2973436,Q6245007,NA,"NA",0
