politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q374416,+1866-01-27T00:00:00Z,Q1012058,+1922-01-10T00:00:00Z,Q18912794,+1901-03-30T00:00:00Z,+1922-01-10T00:00:00Z,Q2973913,Q23362,NA,"NA",1
Q374416,+1866-01-27T00:00:00Z,Q1012058,+1922-01-10T00:00:00Z,Q6865979,NA,NA,NA,NA,NA,"NA",1
