politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6249871,+1950-05-31T00:00:00Z,Q3041302,"NA",Q18912794,+1998-10-03T00:00:00Z,+2010-08-21T00:00:00Z,Q666416,NA,Q7154532,"NA",0
Q6249871,+1950-05-31T00:00:00Z,Q3041302,"NA",Q18912794,+2010-08-21T00:00:00Z,+2013-09-07T00:00:00Z,Q2973816,Q16213600,Q6501571,"NA",0
