politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q7702141,+1958-11-29T00:00:00Z,Q34932,"NA",Q18912794,+1996-03-02T00:00:00Z,+2007-11-24T00:00:00Z,Q2973809,Q8062364,Q5525318,"NA",0
Q7702141,+1958-11-29T00:00:00Z,Q34932,"NA",Q18912794,+2010-08-21T00:00:00Z,+2016-05-09T00:00:00Z,Q917665,Q27435052,Q4785288,"NA",0
