politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5534223,+1921-02-01T00:00:00Z,Q6432497,+1992-01-30T00:00:00Z,Q6814428,+1971-07-01T00:00:00Z,+1983-02-04T00:00:00Z,Q56649110,"NA","NA","NA",0
