politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q2266155,+1917-09-30T00:00:00Z,Q478147,+2007-10-12T00:00:00Z,Q11796967,+1972-12-19T00:00:00Z,+1975-11-11T00:00:00Z,NA,Q1894845,Q23333,"NA",0
Q2266155,+1917-09-30T00:00:00Z,Q478147,+2007-10-12T00:00:00Z,Q18912794,+1945-07-18T00:00:00Z,+1977-12-10T00:00:00Z,Q2973587,Q1466753,Q23375,"NA",0
