politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q3958920,+1919-05-22T00:00:00Z,Q84,+2009-02-01T00:00:00Z,Q18912794,+1955-12-10T00:00:00Z,+1969-10-25T00:00:00Z,Q5284525,NA,Q4908208,"NA",0
Q3958920,+1919-05-22T00:00:00Z,Q84,+2009-02-01T00:00:00Z,Q18912794,+1969-10-25T00:00:00Z,+1972-12-02T00:00:00Z,Q2973490,Q7278910,NA,"NA",0
