politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q6219377,+1920-11-11T00:00:00Z,Q3130,+2009-04-13T00:00:00Z,Q18912794,+1961-12-09T00:00:00Z,+1963-11-30T00:00:00Z,Q2973776,Q6529629,Q16007163,"NA",0
Q6219377,+1920-11-11T00:00:00Z,Q3130,+2009-04-13T00:00:00Z,Q18912794,+1969-10-25T00:00:00Z,+1983-02-04T00:00:00Z,Q1073690,Q7381142,NA,"NA",0
