politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q5214871,+1959-01-01T00:00:00Z,Q5112,"NA",Q6814428,+2005-07-01T00:00:00Z,+2011-06-30T00:00:00Z,Q56649110,"NA",NA,"NA",0
Q5214871,+1959-01-01T00:00:00Z,Q5112,"NA",Q18220900,+2014-03-15T00:00:00Z,NA,Q5356039,"NA",Q7353592,"NA",0
