politician,date_of_birth,place_of_birth,date_of_death,position,start_date,end_date,electoral_district,replaced_by,replaces,series_ordinal,flag
Q8009052,+1867-08-12T00:00:00Z,Q1010328,+1955-01-15T00:00:00Z,Q18912794,+1910-04-13T00:00:00Z,+1919-12-13T00:00:00Z,Q917665,Q1239776,Q6317599,"NA",0
Q8009052,+1867-08-12T00:00:00Z,Q1010328,+1955-01-15T00:00:00Z,Q22667435,+1920-02-19T00:00:00Z,+1922-03-23T00:00:00Z,NA,NA,NA,"NA",0
