politician,place_of_education,start_time,end_time,degree,major
Q7172656,Q7053073,"NA","NA",NA,"NA"
Q7172656,Q487556,"NA","NA",Q4838793,"NA"
Q7172656,Q741082,"NA","NA",Q1765120,"NA"
