politician,place_of_education,start_time,end_time,degree,major
Q269372,Q1517021,"NA","NA","NA","NA"
Q269372,Q81087,"NA","NA","NA","NA"
Q269372,Q127990,"NA","NA","NA","NA"
Q269372,Q7170874,"NA","NA","NA","NA"
Q269372,Q34433,"NA","NA","NA","NA"
