politician,place_of_education,start_time,end_time,degree,major
Q16149378,Q319078,"NA","NA",Q4838836,"NA"
Q16149378,Q741082,"NA","NA",Q191701,"NA"
Q16149378,Q5215699,"NA","NA",NA,"NA"
