politician,place_of_education,start_time,end_time,degree,major
Q50808634,Q487556,"NA","NA",Q1765120,Q309
Q50808634,Q7660015,"NA","NA",Q798137,NA
Q50808634,Q1202292,"NA","NA",NA,NA
