politician,place_of_education,start_time,end_time,degree,major
Q15999973,Q7660036,"NA","NA","NA","NA"
Q15999973,Q35794,"NA","NA","NA","NA"
Q15999973,Q487556,"NA","NA","NA","NA"
Q15999973,Q1180978,"NA","NA","NA","NA"
