politician,place_of_education,start_time,end_time,degree,major
Q25350560,Q962011,"NA","NA",Q1765120,"NA"
Q25350560,Q1375146,"NA","NA",NA,"NA"
Q25350560,Q598841,"NA","NA",NA,"NA"
