politician,place_of_education,start_time,end_time,degree,major
Q6551715,Q15574,+1986-00-00T00:00:00Z,+1990-00-00T00:00:00Z,Q10752757,"NA"
Q6551715,Q15576,NA,NA,NA,"NA"
Q6551715,Q35794,+1992-00-00T00:00:00Z,+1993-00-00T00:00:00Z,Q754848,"NA"
Q6551715,Q598841,NA,NA,NA,"NA"
