politician,place_of_education,start_time,end_time,degree,major
Q4910865,Q6898254,"NA","NA",Q1765120,"NA"
Q4910865,Q8043217,"NA","NA",NA,"NA"
Q4910865,Q319078,"NA","NA",NA,"NA"
