politician,place_of_education,start_time,end_time,degree,major
Q27435056,Q866012,"NA","NA",Q1765120,"NA"
Q27435056,Q706712,"NA","NA",NA,"NA"
Q27435056,Q319078,"NA","NA",NA,"NA"
Q27435056,Q174570,"NA","NA",NA,"NA"
